artifact_type,candidate_canonical_id,candidate_domain,conflict_status,epistemic_class,migration_action,notes,source_blob_sha,source_branch,source_commit,source_filename,source_mode,source_path,source_repo,source_size,target_path,target_repo,validation_status
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","3a703c99ea7c5a45e00ebd3d0acfffd495e2cdf8","main","48db71b13e8108479bcf1961a812c1785140a44f","REQUIREMENTS.md","100644","500-saas-mvp/01-product/REQUIREMENTS.md","Sas-Executar/Maestr-Docs","91","00_input/maestro-migration/01_original/500-saas-mvp/01-product/REQUIREMENTS.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","59717b441f9dc486677178700b14b42efd53634f","main","48db71b13e8108479bcf1961a812c1785140a44f","SCANNER_README.md","100644","500-saas-mvp/01-product/SCANNER_README.md","Sas-Executar/Maestr-Docs","19556","00_input/maestro-migration/01_original/500-saas-mvp/01-product/SCANNER_README.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","4a77072f6c5ec361c4ab2204c8385eabf57bff5e","main","48db71b13e8108479bcf1961a812c1785140a44f","CUSTOMER_JOURNEY.md","100644","500-saas-mvp/02-experience/CUSTOMER_JOURNEY.md","Sas-Executar/Maestr-Docs","111","00_input/maestro-migration/01_original/500-saas-mvp/02-experience/CUSTOMER_JOURNEY.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","3482128a7fb78c7c8afed56810fb5f826fbd2bb0","main","48db71b13e8108479bcf1961a812c1785140a44f","ONBOARDING.md","100644","500-saas-mvp/02-experience/ONBOARDING.md","Sas-Executar/Maestr-Docs","85","00_input/maestro-migration/01_original/500-saas-mvp/02-experience/ONBOARDING.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","df27214209ff414ee90f44194fd684a360bfd10b","main","48db71b13e8108479bcf1961a812c1785140a44f","ROUTES.md","100644","500-saas-mvp/02-experience/ROUTES.md","Sas-Executar/Maestr-Docs","78","00_input/maestro-migration/01_original/500-saas-mvp/02-experience/ROUTES.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","70392db06dbbc2c5f61b9a0f2d2e89f3b7485628","main","48db71b13e8108479bcf1961a812c1785140a44f","SCREEN_FLOW.md","100644","500-saas-mvp/02-experience/SCREEN_FLOW.md","Sas-Executar/Maestr-Docs","75","00_input/maestro-migration/01_original/500-saas-mvp/02-experience/SCREEN_FLOW.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","05b69d4f932d76f7f8c83083b3756e1627789137","main","48db71b13e8108479bcf1961a812c1785140a44f","ACCEPTANCE_CRITERIA.md","100644","500-saas-mvp/03-engineering/ACCEPTANCE_CRITERIA.md","Sas-Executar/Maestr-Docs","82","00_input/maestro-migration/01_original/500-saas-mvp/03-engineering/ACCEPTANCE_CRITERIA.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","6e4d02c6654fd25f29f44e48229e848a04da6ec4","main","48db71b13e8108479bcf1961a812c1785140a44f","ARCHITECTURE.md","100644","500-saas-mvp/03-engineering/ARCHITECTURE.md","Sas-Executar/Maestr-Docs","85","00_input/maestro-migration/01_original/500-saas-mvp/03-engineering/ARCHITECTURE.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","eda9dece236753d136c97abd94ad1db849c2637f","main","48db71b13e8108479bcf1961a812c1785140a44f","FUNCTIONAL_SPECS.md","100644","500-saas-mvp/03-engineering/FUNCTIONAL_SPECS.md","Sas-Executar/Maestr-Docs","90","00_input/maestro-migration/01_original/500-saas-mvp/03-engineering/FUNCTIONAL_SPECS.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","d35b0068708c0017484cdae2201bcfdebaf9adac","main","48db71b13e8108479bcf1961a812c1785140a44f","IMPLEMENTATION_HANDOFF.md","100644","500-saas-mvp/03-engineering/IMPLEMENTATION_HANDOFF.md","Sas-Executar/Maestr-Docs","112","00_input/maestro-migration/01_original/500-saas-mvp/03-engineering/IMPLEMENTATION_HANDOFF.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","66e5cbc1b9c1346c61bc733fe79e351d43e067bd","main","48db71b13e8108479bcf1961a812c1785140a44f","README.md","100644","500-saas-mvp/03-engineering/code/README.md","Sas-Executar/Maestr-Docs","196","00_input/maestro-migration/01_original/500-saas-mvp/03-engineering/code/README.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","c8fee962ac2452d52c7cd47eeb1dd06687eb0509","main","48db71b13e8108479bcf1961a812c1785140a44f","DECISIONS.md","100644","500-saas-mvp/04-reference/DECISIONS.md","Sas-Executar/Maestr-Docs","74","00_input/maestro-migration/01_original/500-saas-mvp/04-reference/DECISIONS.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","c3e1f3dd27c920cd8586fedc97076e7978b8b8b0","main","48db71b13e8108479bcf1961a812c1785140a44f","DESIGN_SOT.md","100644","500-saas-mvp/04-reference/DESIGN_SOT.md","Sas-Executar/Maestr-Docs","125","00_input/maestro-migration/01_original/500-saas-mvp/04-reference/DESIGN_SOT.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","b057e4513c65ae4c7d6b655349e5056cc4624ecc","main","48db71b13e8108479bcf1961a812c1785140a44f","METHODOLOGIES.md","100644","500-saas-mvp/04-reference/METHODOLOGIES.md","Sas-Executar/Maestr-Docs","66","00_input/maestro-migration/01_original/500-saas-mvp/04-reference/METHODOLOGIES.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","3b50e098348b3b299221f2d0216ee757eea026af","main","48db71b13e8108479bcf1961a812c1785140a44f","SOURCES.md","100644","500-saas-mvp/04-reference/SOURCES.md","Sas-Executar/Maestr-Docs","97","00_input/maestro-migration/01_original/500-saas-mvp/04-reference/SOURCES.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","BLUEPRINT_CANDIDATE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","c99653b8efdcd437170401895a3e49c256054e50","main","48db71b13e8108479bcf1961a812c1785140a44f","500-saas-mvp.md","100644","500-saas-mvp/500-saas-mvp.md","Sas-Executar/Maestr-Docs","487","00_input/maestro-migration/01_original/500-saas-mvp/500-saas-mvp.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/00-inbox/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/00-inbox/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/10-raw/01-xls/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/10-raw/01-xls/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/10-raw/02-csv/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/10-raw/02-csv/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/10-raw/03-json/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/10-raw/03-json/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/10-raw/04-docs/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/10-raw/04-docs/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/20-normalized/01-xls/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/20-normalized/01-xls/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/20-normalized/02-csv/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/20-normalized/02-csv/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/20-normalized/03-json/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/20-normalized/03-json/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/30-clean/01-xls/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/30-clean/01-xls/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/30-clean/02-csv/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/30-clean/02-csv/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/30-clean/03-json/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/30-clean/03-json/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/40-canonical/01-json/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/40-canonical/01-json/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/40-canonical/02-schemas/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/40-canonical/02-schemas/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","D05/D06","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","caedbd3fda9b732003d0591a98a83fcfb278412b","main","48db71b13e8108479bcf1961a812c1785140a44f","REGISTRO_DOCUMENTAL_MECE_V1.csv","100644","60-dados/40-canonical/REGISTRO_DOCUMENTAL_MECE_V1.csv","Sas-Executar/Maestr-Docs","195904","00_input/maestro-migration/01_original/60-dados/40-canonical/REGISTRO_DOCUMENTAL_MECE_V1.csv","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","D05/D06","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","77500360bb812c4d4e79f6f4a32e6189f3881c75","main","48db71b13e8108479bcf1961a812c1785140a44f","STRATEGIC_INSIGHTS_V1.csv","100644","60-dados/40-canonical/STRATEGIC_INSIGHTS_V1.csv","Sas-Executar/Maestr-Docs","163363","00_input/maestro-migration/01_original/60-dados/40-canonical/STRATEGIC_INSIGHTS_V1.csv","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/50-warehouse/01-json/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/50-warehouse/01-json/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/50-warehouse/02-master-data/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/50-warehouse/02-master-data/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/50-warehouse/03-analytics/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/50-warehouse/03-analytics/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","D05/D06","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","0a2291341846e9221f4fcf061d3f13e491d87b0a","main","48db71b13e8108479bcf1961a812c1785140a44f","60-dados.md","100644","60-dados/60-dados.md","Sas-Executar/Maestr-Docs","247","00_input/maestro-migration/01_original/60-dados/60-dados.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/60-exports/01-csv/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/60-exports/01-csv/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/60-exports/02-xlsx/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/60-exports/02-xlsx/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/60-exports/03-json/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/60-exports/03-json/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/60-exports/04-pdf/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/60-exports/04-pdf/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","D05/D06","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","89540f34ac8c50048040b3ebb9b96b34217c53f4","main","48db71b13e8108479bcf1961a812c1785140a44f","ESTADO_CONSOLIDADO_ECOSSISTEMA_EXECUTAR.yaml","100644","60-dados/60-exports/ESTADO_CONSOLIDADO_ECOSSISTEMA_EXECUTAR.yaml","Sas-Executar/Maestr-Docs","1319348","00_input/maestro-migration/01_original/60-dados/60-exports/ESTADO_CONSOLIDADO_ECOSSISTEMA_EXECUTAR.yaml","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","D05/D06","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","1df7e4bb1709ddd80d836a0c4c77f42762f3d645","main","48db71b13e8108479bcf1961a812c1785140a44f","README.md","100644","60-dados/60-exports/README.md","Sas-Executar/Maestr-Docs","3020","00_input/maestro-migration/01_original/60-dados/60-exports/README.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","D05/D06","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","0e9ba9c37fe96b9842f33c4383eb98bd0734f8e1","main","48db71b13e8108479bcf1961a812c1785140a44f","WORKBOOK_ECOSSISTEMA_EXECUTAR.json","100644","60-dados/60-exports/WORKBOOK_ECOSSISTEMA_EXECUTAR.json","Sas-Executar/Maestr-Docs","1202658","00_input/maestro-migration/01_original/60-dados/60-exports/WORKBOOK_ECOSSISTEMA_EXECUTAR.json","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","D05/D06","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","b5f2795e6585efaa65e43d1f94c7ec137147abce","main","48db71b13e8108479bcf1961a812c1785140a44f","WORKBOOK_ECOSSISTEMA_EXECUTAR.yaml","100644","60-dados/60-exports/WORKBOOK_ECOSSISTEMA_EXECUTAR.yaml","Sas-Executar/Maestr-Docs","1054794","00_input/maestro-migration/01_original/60-dados/60-exports/WORKBOOK_ECOSSISTEMA_EXECUTAR.yaml","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","D05/D06","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","c211a49d9ba5c337eb5d56833c1cedc666fda4ad","main","48db71b13e8108479bcf1961a812c1785140a44f","WORKBOOK_FORMULARIO.csv","100644","60-dados/60-exports/WORKBOOK_FORMULARIO.csv","Sas-Executar/Maestr-Docs","84504","00_input/maestro-migration/01_original/60-dados/60-exports/WORKBOOK_FORMULARIO.csv","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","D05/D06","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","7a974a5308edc3ef82495927524e40481872fd21","main","48db71b13e8108479bcf1961a812c1785140a44f","WORKBOOK_PMBOK8_ECOSSISTEMA_EXECUTAR.xlsx","100644","60-dados/60-exports/WORKBOOK_PMBOK8_ECOSSISTEMA_EXECUTAR.xlsx","Sas-Executar/Maestr-Docs","316475","00_input/maestro-migration/01_original/60-dados/60-exports/WORKBOOK_PMBOK8_ECOSSISTEMA_EXECUTAR.xlsx","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/70-schemas/01-json-schema/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/70-schemas/01-json-schema/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D05/D06","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/70-schemas/02-data-dictionary/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/70-schemas/02-data-dictionary/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","EVIDENCE","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","60-dados/90-evidence/.gitkeep","Sas-Executar/Maestr-Docs","0","60-dados/90-evidence/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
